25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,18,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,9,1,1,1,4,4,4,4,4,1,4,4,4,4,4,4,5,4,4,4,5,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,18,4,4,4,4,4,4,4,4,4,4,4,4,6,15,4,18,15,7,4,4,4,0,4,4,4,1,1,1,4,15,4,4,4,4,4,4,4,1,4,4,15,4,4,4,5,8,4,4,4,4,1,1,15,4,4,5,4,4,4,4,1,4,9,15,7,4,5,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,5,4,4,4,4,4,18,4,4,4,4,6,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,69,35,16,11,12,35,16,12,36,11,50,36,18,50,48,5,12,16,11,23,11,16,16,16,8,16,50,12,12,12,50,16,1,1,1,50,16,11,12,11,1,29,50,12,12,16,16,12,11,11,50,12,36,12,1,37,11,20,11,12,13,36,11,11,11,12,48,35,35,12,11,11,35,37,12,12,12,50,24,11,49,5,36,4,8,4,11,36,11,32,11,16,50,1,1,1,11,8,40,11,11,18,11,16,11,1,12,54,5,43,30,16,40,67,11,11,11,12,1,1,5,12,12,12,12,23,11,11,1,12,50,5,17,35,12,5,35,18,16,14,11,12,16,11,11,12,12,37,11,11,11,16,35,35,1,29,13,12,11,16,50,11,4,12,11,11,35,24,11,11,16,11,11,23,11,62,11,50,16,12,11,11,35,11,11,11,12,4,11,66,11,16,16,11,11,12,11,11,12,12,24,50,12,35
4,35,38,16,11,12,36,16,12,28,11,35,35,18,35,36,5,12,16,11,23,11,16,16,16,4,16,35,12,12,12,35,16,1,1,1,35,16,11,12,11,1,27,35,12,12,16,16,12,11,11,35,10,35,12,1,35,11,18,11,10,11,28,11,11,11,12,35,21,35,12,11,11,36,35,12,12,12,35,24,11,35,5,35,4,8,4,11,35,11,17,11,16,35,1,1,1,11,8,35,11,11,18,11,16,11,1,12,35,5,35,27,16,30,35,11,11,11,12,1,1,5,12,12,10,12,23,11,11,1,12,35,5,15,38,12,5,35,18,16,12,11,12,16,11,11,12,12,35,11,11,11,16,35,35,1,27,12,10,11,16,35,11,4,12,11,11,38,23,11,11,16,11,11,23,11,35,11,35,16,12,11,11,35,11,11,11,12,4,11,35,11,16,16,11,11,12,11,11,12,12,24,35,12,36
4,16,16,35,15,13,16,34,13,33,15,16,19,17,16,27,5,13,21,15,15,15,34,31,31,1,34,16,18,13,18,16,21,1,1,1,16,34,15,13,15,1,14,16,13,13,35,35,23,15,21,16,12,20,15,1,18,15,16,15,10,15,30,15,15,21,15,26,5,19,13,15,15,16,18,13,18,18,19,26,15,21,5,21,4,5,4,15,16,21,0,15,34,19,1,1,1,15,5,16,15,15,16,15,35,15,1,15,16,5,21,12,35,22,18,15,15,15,13,1,1,5,23,18,14,13,21,15,15,3,13,16,5,15,16,14,5,18,16,35,20,15,13,22,15,21,13,15,18,15,15,15,34,19,19,1,12,13,10,15,34,16,16,4,13,21,15,16,8,15,15,32,15,21,8,15,16,15,16,32,13,21,15,19,15,21,15,13,4,15,18,15,34,34,15,15,13,15,15,13,13,26,16,13,16
4,11,11,15,15,7,11,15,7,14,15,11,11,11,11,11,5,7,15,15,15,15,15,15,15,1,15,11,7,7,7,11,15,1,1,1,11,15,15,7,15,1,8,11,7,7,15,15,7,15,15,11,8,13,7,1,11,15,11,15,6,15,14,15,15,15,7,13,4,11,7,15,15,11,11,7,7,7,11,7,15,13,5,13,4,5,4,15,11,15,0,15,15,11,1,1,1,15,5,11,15,15,11,15,15,15,1,7,11,5,13,6,15,11,11,15,15,15,7,1,1,5,7,7,8,7,15,15,15,1,7,11,5,10,11,7,5,11,11,15,9,15,7,11,15,15,7,7,11,15,15,15,15,11,11,1,6,7,6,15,15,11,14,4,7,15,15,11,8,15,15,15,15,15,8,15,11,15,11,15,7,15,15,11,15,15,15,7,4,15,11,15,15,15,15,15,7,15,15,7,7,7,11,7,11
4,12,12,13,7,19,12,13,19,13,7,12,12,15,12,15,4,19,15,7,7,7,13,13,13,1,13,12,19,19,19,12,12,1,1,1,12,13,7,19,7,1,10,12,19,15,13,13,19,7,7,12,10,12,13,1,12,7,12,7,10,7,13,7,7,7,13,15,4,12,19,7,7,12,12,19,19,19,12,13,7,12,4,13,4,4,4,7,12,7,0,7,13,12,1,1,1,7,4,12,7,7,12,7,13,7,1,13,12,4,12,10,13,15,12,7,7,7,19,1,1,4,19,19,10,15,7,7,7,1,19,12,4,11,12,15,4,12,12,13,19,7,19,19,7,7,19,13,12,7,7,7,13,12,12,1,10,19,10,7,13,12,7,4,19,7,7,12,6,7,7,13,7,7,6,7,12,7,12,13,19,7,7,12,7,7,7,19,4,7,12,7,13,13,7,7,19,7,7,19,15,13,12,19,12
4,35,36,16,11,12,40,16,12,28,11,35,35,18,35,35,5,12,16,11,23,11,16,16,16,4,16,35,12,12,12,35,16,1,1,1,35,16,11,12,11,1,27,35,12,12,16,16,12,11,11,35,10,35,12,1,35,11,18,11,10,11,28,11,11,11,12,35,21,35,12,11,11,40,35,12,12,12,35,24,11,35,5,35,4,8,4,11,35,11,17,11,16,35,1,1,1,11,8,35,11,11,18,11,16,11,1,12,35,5,35,27,16,30,35,11,11,11,12,1,1,5,12,12,10,12,23,11,11,1,12,35,5,15,36,12,5,35,19,16,12,11,12,16,11,11,12,12,35,11,11,11,16,35,35,1,27,12,10,11,16,35,11,4,12,11,11,36,23,11,11,16,11,11,23,11,35,11,35,16,12,11,11,35,11,11,11,12,4,11,35,11,16,16,11,11,12,11,11,12,12,24,35,12,38
4,16,16,34,15,13,16,34,13,33,15,16,19,17,16,27,5,13,21,15,15,15,34,31,31,1,34,16,18,13,18,16,21,1,1,1,16,34,15,13,15,1,14,16,13,13,34,34,23,15,21,16,12,20,15,1,18,15,16,15,10,15,30,15,15,21,15,26,5,19,13,15,15,16,18,13,18,18,19,26,15,21,5,21,4,5,4,15,16,21,0,15,34,19,1,1,1,15,5,16,15,15,16,15,34,15,1,15,16,5,21,12,34,22,18,15,15,15,13,1,1,5,23,18,14,13,21,15,15,3,13,16,5,15,16,14,5,18,16,34,20,15,13,22,15,21,13,15,18,15,15,15,34,19,19,1,12,13,10,15,34,16,16,4,13,21,15,16,8,15,15,32,15,21,8,15,16,15,16,32,13,21,15,19,15,21,15,13,4,15,18,15,34,34,15,15,13,15,15,13,13,26,16,13,16
4,12,12,13,7,19,12,13,19,13,7,12,12,15,12,15,4,19,15,7,7,7,13,13,13,1,13,12,19,19,19,12,12,1,1,1,12,13,7,19,7,1,10,12,19,15,13,13,19,7,7,12,10,12,13,1,12,7,12,7,10,7,13,7,7,7,13,15,4,12,19,7,7,12,12,19,19,19,12,13,7,12,4,13,4,4,4,7,12,7,0,7,13,12,1,1,1,7,4,12,7,7,12,7,13,7,1,13,12,4,12,10,13,15,12,7,7,7,19,1,1,4,19,19,10,15,7,7,7,1,19,12,4,11,12,15,4,12,12,13,19,7,19,19,7,7,19,13,12,7,7,7,13,12,12,1,10,19,10,7,13,12,7,4,19,7,7,12,6,7,7,13,7,7,6,7,12,7,12,13,19,7,7,12,7,7,7,19,4,7,12,7,13,13,7,7,19,7,7,19,15,13,12,19,12
4,36,28,33,14,13,28,33,13,64,14,36,31,17,36,50,5,13,20,14,33,14,33,30,30,4,33,36,18,13,18,36,20,1,1,1,36,33,14,13,14,1,26,36,13,13,33,33,23,14,20,36,12,32,15,1,30,14,16,14,10,14,61,14,14,20,15,49,18,31,13,14,14,28,30,13,18,18,39,45,14,41,5,33,4,8,4,14,28,20,20,14,33,39,1,1,1,14,8,28,14,14,16,14,33,14,1,15,36,5,42,24,33,49,38,14,14,14,13,1,1,5,23,18,14,13,39,14,14,3,13,36,5,15,28,14,5,30,16,33,20,14,13,22,14,20,13,15,30,14,14,14,33,31,31,1,25,13,10,14,33,36,16,4,13,20,14,28,20,14,14,31,14,20,20,14,36,14,36,31,13,20,14,31,14,20,14,13,4,14,38,14,33,33,14,14,13,14,14,13,13,45,36,13,28
