"YAL038W" 4
"YBL021C" 3
"YBL025W" 4
"YBL072C" 4
"YBL087C" 4
"YBR055C" 3
"YBR123C" 4
"YBR181C" 4
"YBR188C" 1
"YBR189W" 2
"YBR191W" 4
"YBR193C" 2
"YBR215W" 4
"YBR236C" 4
"YBR253W" 4
"YBR279W" 4
"YCR012W" 4
"YDL030W" 4
"YDL044C" 2
"YDL061C" 4
"YDL075W" 4
"YDL082W" 4
"YDL083C" 4
"YDL136W" 5
"YDL191W" 2
"YDL194W" 2
"YDR064W" 4
"YDR073W" 4
"YDR088C" 4
"YDR240C" 4
"YDR243C" 4
"YDR308C" 2
"YDR341C" 4
"YDR342C" 4
"YDR343C" 4
"YDR345C" 4
"YDR397C" 4
"YDR450W" 4
"YDR471W" 4
"YDR473C" 4
"YDR500C" 5
"YDR536W" 4
"YEL056W" 2
"YER022W" 4
"YER029C" 3
"YER032W" 4
"YER074W" 2
"YER102W" 4
"YER112W" 2
"YER117W" 2
"YER131W" 4
"YER159C" 4
"YER162C" 4
"YER169W" 5
"YFL001W" 3
"YFL011W" 5
"YFR037C" 4
"YGL031C" 4
"YGL070C" 5
"YGL076C" 4
"YGL090W" 4
"YGL103W" 2
"YGL123W" 3
"YGL135W" 4
"YGL147C" 4
"YGL189C" 1
"YGL243W" 4
"YGL244W" 4
"YGL253W" 5
"YGR005C" 4
"YGR013W" 4
"YGR027C" 4
"YGR034W" 4
"YGR047C" 2
"YGR056W" 2
"YGR074W" 4
"YGR075C" 2
"YGR091W" 4
"YGR104C" 4
"YGR118W" 4
"YGR148C" 4
"YGR186W" 2
"YGR192C" 4
"YGR200C" 4
"YGR240C" 4
"YGR254W" 5
"YGR289C" 5
"YHL001W" 4
"YHL009C" 1
"YHL033C" 4
"YHR006W" 4
"YHR010W" 4
"YHR021C" 4
"YHR058C" 4
"YHR092C" 4
"YHR094C" 1
"YHR096C" 3
"YHR141C" 4
"YHR174W" 2
"YHR178W" 4
"YHR203C" 2
"YIL018W" 4
"YIL021W" 4
"YIL052C" 4
"YIL069C" 4
"YIL133C" 4
"YIL170W" 4
"YIR015W" 2
"YIR018W" 2
"YJL052W" 4
"YJL115W" 2
"YJL127C" 5
"YJL136C" 4
"YJL140W" 4
"YJL176C" 4
"YJL177W" 4
"YJL189W" 4
"YJL190C" 2
"YJL203W" 3
"YJL214W" 3
"YJL219W" 1
"YJR009C" 4
"YJR022W" 2
"YJR050W" 2
"YJR052W" 4
"YJR093C" 4
"YJR123W" 4
"YJR145C" 4
"YKL006W" 4
"YKL011C" 4
"YKL012W" 4
"YKL015W" 4
"YKL060C" 5
"YKL113C" 2
"YKL125W" 4
"YKL149C" 4
"YKL152C" 4
"YKR008W" 4
"YKR025W" 4
"YKR057W" 5
"YLL036C" 4
"YLR061W" 4
"YLR116W" 4
"YLR117C" 4
"YLR185W" 4
"YLR264W" 1
"YLR298C" 4
"YLR316C" 2
"YLR321C" 4
"YLR325C" 4
"YLR333C" 4
"YLR344W" 4
"YML026C" 5
"YML114C" 2
"YMR005W" 2
"YMR011W" 4
"YMR106C" 2
"YMR125W" 4
"YMR137C" 4
"YMR142C" 5
"YMR143W" 2
"YMR182C" 4
"YMR193W" 4
"YMR205C" 2
"YMR213W" 5
"YMR230W" 4
"YMR242C" 4
"YMR270C" 4
"YMR277W" 2
"YNL067W" 4
"YNL069C" 2
"YNL096C" 4
"YNL162W" 4
"YNL178W" 2
"YNL230C" 4
"YNL301C" 4
"YNL314W" 4
"YOL120C" 4
"YOL135C" 4
"YOR096W" 4
"YOR148C" 4
"YOR167C" 4
"YOR182C" 2
"YOR194C" 4
"YOR234C" 4
"YOR293W" 4
"YOR312C" 4
"YOR319W" 4
"YOR347C" 4
"YOR369C" 4
"YPL075W" 4
"YPL079W" 4
"YPL081W" 4
"YPL090C" 3
"YPL143W" 4
"YPL198W" 4
"YPL213W" 4
"YPL220W" 2
"YPR043W" 5
"YPR101W" 4
"YPR107C" 4
"YPR132W" 4
"YPR168W" 4
"YPR182W" 1
"YPR186C" 4
