"YAL038W" 1
"YBL021C" 3
"YBL025W" 3
"YBL072C" 2
"YBL087C" 2
"YBR055C" 3
"YBR123C" 3
"YBR181C" 2
"YBR188C" 3
"YBR189W" 2
"YBR191W" 2
"YBR193C" 3
"YBR215W" 3
"YBR236C" 3
"YBR253W" 3
"YBR279W" 3
"YCR012W" 1
"YDL030W" 3
"YDL044C" 3
"YDL061C" 2
"YDL075W" 2
"YDL082W" 2
"YDL083C" 2
"YDL136W" 2
"YDL191W" 2
"YDL194W" 1
"YDR064W" 2
"YDR073W" 3
"YDR088C" 3
"YDR240C" 3
"YDR243C" 3
"YDR308C" 3
"YDR341C" 2
"YDR342C" 1
"YDR343C" 1
"YDR345C" 1
"YDR397C" 3
"YDR450W" 2
"YDR471W" 2
"YDR473C" 3
"YDR500C" 2
"YDR536W" 3
"YEL056W" 1
"YER022W" 3
"YER029C" 3
"YER032W" 3
"YER074W" 2
"YER102W" 2
"YER112W" 3
"YER117W" 2
"YER131W" 2
"YER159C" 3
"YER162C" 3
"YER169W" 3
"YFL001W" 3
"YFL011W" 1
"YFR037C" 3
"YGL031C" 2
"YGL070C" 3
"YGL076C" 2
"YGL090W" 3
"YGL103W" 2
"YGL123W" 2
"YGL135W" 2
"YGL147C" 2
"YGL189C" 2
"YGL243W" 3
"YGL244W" 3
"YGL253W" 1
"YGR005C" 3
"YGR013W" 3
"YGR027C" 2
"YGR034W" 2
"YGR047C" 3
"YGR056W" 3
"YGR074W" 3
"YGR075C" 3
"YGR091W" 3
"YGR104C" 3
"YGR118W" 2
"YGR148C" 2
"YGR186W" 3
"YGR192C" 1
"YGR200C" 3
"YGR240C" 1
"YGR254W" 1
"YGR289C" 1
"YHL001W" 2
"YHL009C" 3
"YHL033C" 2
"YHR006W" 3
"YHR010W" 2
"YHR021C" 2
"YHR058C" 3
"YHR092C" 1
"YHR094C" 1
"YHR096C" 1
"YHR141C" 2
"YHR174W" 1
"YHR178W" 3
"YHR203C" 2
"YIL018W" 2
"YIL021W" 3
"YIL052C" 2
"YIL069C" 2
"YIL133C" 2
"YIL170W" 1
"YIR015W" 1
"YIR018W" 3
"YJL052W" 1
"YJL115W" 3
"YJL127C" 3
"YJL136C" 2
"YJL140W" 3
"YJL176C" 3
"YJL177W" 2
"YJL189W" 2
"YJL190C" 2
"YJL203W" 3
"YJL214W" 1
"YJL219W" 1
"YJR009C" 1
"YJR022W" 3
"YJR050W" 3
"YJR052W" 3
"YJR093C" 3
"YJR123W" 2
"YJR145C" 2
"YKL006W" 2
"YKL011C" 3
"YKL012W" 3
"YKL015W" 3
"YKL060C" 1
"YKL113C" 3
"YKL125W" 3
"YKL149C" 3
"YKL152C" 3
"YKR008W" 3
"YKR025W" 3
"YKR057W" 2
"YLL036C" 3
"YLR061W" 2
"YLR116W" 1
"YLR117C" 3
"YLR185W" 2
"YLR264W" 2
"YLR298C" 3
"YLR316C" 3
"YLR321C" 3
"YLR325C" 2
"YLR333C" 2
"YLR344W" 2
"YML026C" 2
"YML114C" 3
"YMR005W" 3
"YMR011W" 1
"YMR106C" 3
"YMR125W" 3
"YMR137C" 3
"YMR142C" 2
"YMR143W" 2
"YMR182C" 3
"YMR193W" 2
"YMR205C" 1
"YMR213W" 3
"YMR230W" 2
"YMR242C" 2
"YMR270C" 3
"YMR277W" 3
"YNL067W" 2
"YNL069C" 2
"YNL096C" 2
"YNL162W" 2
"YNL178W" 2
"YNL230C" 3
"YNL301C" 2
"YNL314W" 3
"YOL120C" 2
"YOL135C" 3
"YOR096W" 2
"YOR148C" 3
"YOR167C" 2
"YOR182C" 2
"YOR194C" 3
"YOR234C" 2
"YOR293W" 2
"YOR312C" 2
"YOR319W" 3
"YOR347C" 1
"YOR369C" 2
"YPL075W" 3
"YPL079W" 2
"YPL081W" 2
"YPL090C" 2
"YPL143W" 2
"YPL198W" 2
"YPL213W" 3
"YPL220W" 2
"YPR043W" 2
"YPR101W" 3
"YPR107C" 3
"YPR132W" 2
"YPR168W" 3
"YPR182W" 3
"YPR186C" 3
