"YKL116C" 19
"YKL164C" 7
"YLR079W" 21
"YNL078W" 3
"YNL327W" 16
"YIL009W" 23
"YER158C" 13
"YNR067C" 3
"YOL011W" 10
"YOR264W" 15
"YBR067C" 11
"YBR158W" 11
"YDR055W" 7
"YEL066W" 18
"YGR044C" 15
"YGR062C" 8
"YJL218W" 22
"YNL173C" 19
"YNL192W" 18
"YOL006C" 17
"YOR342C" 5
"YGR289C" 4
"YLR194C" 23
"YMR251W.A" 9
"YGL055W" 25
"YLR049C" 11
"YIL159W" 1
"YOR374W" 18
"YBR071W" 8
"YER111C" 22
"YKL163W" 21
"YOR347C" 13
"YDL102W" 2
"YKR077W" 18
"YPR018W" 9
"YDR309C" 1
"YGL028C" 25
"YHR149C" 7
"YJL217W" 24
"YLR457C" 8
"YNL310C" 17
"YDL022W" 13
"YDL103C" 10
"YDL127W" 5
"YDL156W" 5
"YDR279W" 1
"YDR528W" 15
"YGL037C" 7
"YGR238C" 21
"YJL196C" 8
"YJR043C" 13
"YNL274C" 11
"YPL014W" 20
"YBL010C" 15
"YDL105W" 13
"YFR027W" 2
"YGL207W" 2
"YGR041W" 25
"YJR057W" 2
"YKL045W" 20
"YKL108W" 16
"YLR233C" 21
"YMR179W" 14
"YNL082W" 25
"YNL309W" 2
"YOR144C" 13
"YBL035C" 9
"YBR098W" 7
"YCL024W" 1
"YDL227C" 3
"YDR440W" 2
"YGR109C" 23
"YGR152C" 15
"YJL181W" 24
"YLR032W" 15
"YLR382C" 20
"YML020W" 15
"YML102W" 7
"YNL273W" 1
"YNL304W" 2
"YOR033C" 23
"YPR175W" 17
"YAR003W" 13
"YAR008W" 9
"YDL164C" 22
"YDR481C" 13
"YER153C" 19
"YHR159W" 8
"YIL101C" 17
"YJL074C" 21
"YJL078C" 13
"YNL233W" 20
"YPR120C" 21
"YPR174C" 13
"YPR184W" 18
"YDR097C" 1
"YER124C" 11
"YGL126W" 23
"YJL115W" 13
"YJR154W" 24
"YJR155W" 23
"YLL002W" 11
"YLR212C" 24
"YMR011W" 23
"YNL015W" 10
"YNL077W" 22
"YNL262W" 1
"YOR284W" 1
"YPL267W" 8
"YPR135W" 7
"YAR007C" 2
"YBR073W" 10
"YCL061C" 5
"YDR307W" 3
"YER170W" 2
"YFL008W" 11
"YFL054C" 14
"YGL038C" 2
"YGL089C" 21
"YLR103C" 25
"YLR120C" 2
"YLR286C" 15
"YLR313C" 10
"YMR048W" 4
"YNL102W" 9
"YOL017W" 15
"YOR288C" 1
"YOR368W" 4
"YPL153C" 22
"YBR088C" 23
"YCL027W" 12
"YDL003W" 13
"YDR507C" 15
"YDR517W" 14
"YER070W" 23
"YER152C" 23
"YJL073W" 20
"YKL113C" 11
"YOL090W" 9
"YBR070C" 25
"YDL018C" 22
"YEL064C" 22
"YGR221C" 11
"YHR127W" 18
"YHR153C" 4
"YIL026C" 19
"YLR121C" 21
"YLR234W" 2
"YLR386W" 7
"YML027W" 17
"YML060W" 9
"YPL057C" 2
"YPL255W" 1
"YBR275C" 16
"YCL040W" 14
"YCR065W" 23
"YDR400W" 9
"YDR503C" 16
"YER095W" 24
"YGR153W" 7
"YHR143W" 20
"YHR188C" 23
"YJL019W" 2
"YLL022C" 8
"YLR183C" 5
"YNL072W" 16
"YNL312W" 10
"YOL019W" 2
"YDR348C" 11
"YJL091C" 20
"YKL042W" 5
"YMR076C" 14
"YNL289W" 16
"YOR074C" 24
"YPL208W" 23
"YPL241C" 20
"YPL256C" 19
"YBR042C" 24
"YDL010W" 21
"YDL197C" 18
"YDL211C" 16
"YER104W" 22
"YGR189C" 8
"YHR154W" 25
"YIL140W" 18
"YJL187C" 20
"YMR078C" 23
"YMR199W" 19
"YNL055C" 9
"YNL165W" 3
"YOL007C" 2
"YOR114W" 25
"YOR176W" 13
"YOR321W" 7
"YHR110W" 10
"YIL132C" 3
"YKL089W" 15
"YKL092C" 15
"YKL165C" 12
"YML100W" 21
"YPL124W" 21
"YBR161W" 8
"YDL101C" 15
"YDR518W" 13
"YGL027C" 14
"YJL173C" 19
"YJR116W" 21
"YLR383W" 23
"YNL263C" 25
"YOR008C" 4
"YEL047C" 19
"YKL101W" 14
"YKR013W" 5
"YLR042C" 2
"YML061C" 9
"YDL093W" 4
"YFL052W" 17
"YGL175C" 13
"YLR151C" 1
"YLR381W" 20
"YPL163C" 2
"YAL034W.A" 18
"YAL053W" 18
"YDR263C" 20
"YDR501W" 25
"YER001W" 1
"YFR053C" 18
"YKL067W" 5
"YLR050C" 24
"YNL300W" 14
"YPR183W" 11
"YGL061C" 15
"YJL042W" 23
"YBR241C" 10
"YER118C" 18
"YGL094C" 9
"YOR195W" 19
"YPR075C" 10
"YDR480W" 15
"YLR326W" 14
"YDL095W" 19
"YDR297W" 25
"YDR488C" 20
"YER016W" 4
"YGR188C" 22
"YHR092C" 14
"YKL008C" 17
"YPR106W" 3
"YDR113C" 4
"YER003C" 22
"YMR305C" 7
"YBR015C" 5
"YLR342W" 8
"YAL007C" 10
"YGL093W" 5
"YMR144W" 8
"YNL088W" 22
"YOR081C" 14
"YOR083W" 11
"YOR084W" 7
"YDR356W" 10
"YFL025C" 21
"YGR014W" 2
"YLL021W" 15
"YBL009W" 23
"YGL200C" 16
"YGR140W" 23
"YNL283C" 25
"YOR373W" 17
"YHR061C" 15
"YHR172W" 9
"YNL030W" 21
"YNL166C" 5
"YPL127C" 20
"YBL002W" 23
"YDR225W" 23
"YER019W" 14
"YBL031W" 22
"YBR010W" 20
"YDR224C" 1
"YJL118W" 23
"YNL031C" 22
"YMR117C" 10
"YPR141C" 22
"YBL003C" 14
"YEL061C" 23
"YNL014W" 14
"YNL126W" 21
"YER018C" 21
"YHR086W" 20
"YBR162C" 10
"YGR099W" 23
"YJR147W" 11
"YLR045C" 17
"YNR009W" 22
"YBL063W" 1
"YBR009C" 10
"YIR034C" 15
"YBR184W" 2
